Time,Short Temp Sensor,Long Temp Sensor,K2001,S7081
2020-07-04 05:04:31.248355,23.84375,26.3671875,+7.1139675E+00,     7.1147256 
2020-07-04 05:05:29.434714,23.84375,26.359375,+7.1139661E+00,     7.1147266 
2020-07-04 05:06:27.598129,23.8515625,26.359375,+7.1139721E+00,     7.1147273 
2020-07-04 05:07:25.658242,23.8515625,26.359375,+7.1139748E+00,     7.1147287 
2020-07-04 05:08:23.719570,23.84375,26.359375,+7.1139742E+00,     7.1147273 
2020-07-04 05:09:21.985850,23.84375,26.359375,+7.1139742E+00,     7.1147286 
2020-07-04 05:10:20.151773,23.84375,26.359375,+7.1139676E+00,     7.1147274 
2020-07-04 05:11:18.310220,23.84375,26.359375,+7.1139711E+00,     7.1147275 
2020-07-04 05:12:16.477745,23.84375,26.359375,+7.1139710E+00,     7.1147276 
2020-07-04 05:13:14.642088,23.859375,26.359375,+7.1139666E+00,     7.1147259 
2020-07-04 05:14:12.798584,23.84375,26.359375,+7.1139773E+00,     7.1147250 
2020-07-04 05:15:10.857056,23.84375,26.359375,+7.1139701E+00,     7.1147287 
2020-07-04 05:16:09.020055,23.8515625,26.359375,+7.1139742E+00,     7.1147284 
2020-07-04 05:17:07.284684,23.8515625,26.359375,+7.1139740E+00,     7.1147262 
2020-07-04 05:18:05.448351,23.8515625,26.359375,+7.1139748E+00,     7.1147250 
2020-07-04 05:19:03.612022,23.8515625,26.359375,+7.1139736E+00,     7.1147264 
2020-07-04 05:20:01.673203,23.8515625,26.359375,+7.1139668E+00,     7.1147264 
2020-07-04 05:20:59.744240,23.8515625,26.359375,+7.1139706E+00,     7.1147261 
2020-07-04 05:21:57.894998,23.8515625,26.359375,+7.1139622E+00,     7.1147228 
2020-07-04 05:22:56.058473,23.8515625,26.3671875,+7.1139678E+00,     7.1147234 
2020-07-04 05:23:54.220030,23.859375,26.359375,+7.1139714E+00,     7.1147261 
2020-07-04 05:24:52.486243,23.859375,26.359375,+7.1139614E+00,     7.1147229 
2020-07-04 05:25:50.854329,23.8515625,26.359375,+7.1139693E+00,     7.1147250 
2020-07-04 05:26:49.018749,23.8515625,26.359375,+7.1139680E+00,     7.1147226 
2020-07-04 05:27:47.182003,23.8515625,26.359375,+7.1139650E+00,     7.1147256 
2020-07-04 05:28:45.347799,23.8515625,26.359375,+7.1139660E+00,     7.1147257 
2020-07-04 05:29:43.512536,23.8515625,26.3515625,+7.1139675E+00,     7.1147267 
2020-07-04 05:30:41.677465,23.8515625,26.359375,+7.1139741E+00,     7.1147265 
2020-07-04 05:31:39.842683,23.8515625,26.359375,+7.1139702E+00,     7.1147237 
2020-07-04 05:32:38.006091,23.859375,26.359375,+7.1139669E+00,     7.1147238 
2020-07-04 05:33:36.067229,23.8515625,26.359375,+7.1139632E+00,     7.1147231 
