time,3458B_volt
1721707269.6407387,-1.147912889e-05
1721707277.6813653,-1.146446845e-05
1721707285.721866,-1.143514756e-05
1721707293.7622423,-1.150844979e-05
1721707301.8028417,-1.152311023e-05
1721707309.8432977,-1.142048711e-05
1721707317.8836203,-1.1449808e-05
1721707325.9240484,-1.140582667e-05
1721707333.9649684,-1.139116622e-05
1721707342.005568,-1.139116622e-05
1721707350.046234,-1.136184533e-05
1721707358.0866425,-1.147912889e-05
1721707366.127154,-1.146446845e-05
1721707374.1676867,-1.152311023e-05
1721707382.2079053,-1.1449808e-05
1721707390.2482772,-1.150844979e-05
1721707398.2886395,-1.137650577e-05
1721707406.3289351,-1.150844979e-05
1721707414.3693407,-1.140582667e-05
1721707422.4099529,-1.143514756e-05
1721707430.4504201,-1.149378934e-05
1721707438.4907904,-1.152311023e-05
1721707446.5313332,-1.146446845e-05
1721707454.5720053,-1.143514756e-05
1721707462.6125908,-1.133252444e-05
1721707470.653322,-1.139116622e-05
1721707478.6936104,-1.140582667e-05
1721707486.7342138,-1.155243112e-05
1721707494.7746716,-1.153777068e-05
1721707502.8150694,-1.152311023e-05
1721707510.8555536,-1.137650577e-05
1721707518.896007,-1.147912889e-05
1721707526.9362462,-1.1449808e-05
1721707534.9767673,-1.147912889e-05
1721707543.0171354,-1.142048711e-05
1721707551.0575283,-1.131786399e-05
1721707559.0979567,-1.147912889e-05
1721707567.1386526,-1.146446845e-05
1721707575.1792274,-1.146446845e-05
1721707583.2196596,-1.150844979e-05
1721707591.2602026,-1.152311023e-05
1721707599.30083,-1.143514756e-05
1721707607.3415792,-1.143514756e-05
1721707615.3821814,-1.136184533e-05
1721707623.4228678,-1.139116622e-05
1721707631.4635336,-1.140582667e-05
1721707639.5041862,-1.143514756e-05
1721707647.5446675,-1.158175201e-05
1721707655.5852616,-1.147912889e-05
1721707663.6258788,-1.149378934e-05
1721707671.6663668,-1.153777068e-05
1721707679.7066863,-1.158175201e-05
1721707687.7473712,-1.139116622e-05
1721707695.787595,-1.130320355e-05
1721707703.8278832,-1.140582667e-05
1721707711.868367,-1.149378934e-05
1721707719.9089892,-1.156709157e-05
1721707727.9493074,-1.130320355e-05
1721707735.9897835,-1.146446845e-05
1721707744.0302567,-1.146446845e-05
1721707752.070972,-1.159641246e-05
1721707760.1116235,-1.149378934e-05
1721707768.1521108,-1.152311023e-05
1721707776.192722,-1.134718488e-05
1721707784.233108,-1.137650577e-05
1721707792.2739055,-1.147912889e-05
1721707800.3143747,-1.140582667e-05
1721707808.3547747,-1.142048711e-05
1721707816.395198,-1.156709157e-05
1721707824.4356837,-1.155243112e-05
1721707832.476144,-1.139116622e-05
1721707840.5162733,-1.1449808e-05
1721707848.556808,-1.147912889e-05
1721707856.5973454,-1.152311023e-05
1721707864.6376598,-1.140582667e-05
1721707872.6782596,-1.137650577e-05
1721707880.7185662,-1.159641246e-05
1721707888.7590775,-1.150844979e-05
1721707896.7995794,-1.155243112e-05
1721707904.8401632,-1.147912889e-05
1721707912.8806992,-1.140582667e-05
1721707920.9213579,-1.149378934e-05
1721707928.961921,-1.137650577e-05
1721707937.002624,-1.125922221e-05
1721707945.0432265,-1.155243112e-05
1721707953.083663,-1.150844979e-05
1721707961.1241047,-1.149378934e-05
1721707969.1643777,-1.150844979e-05
1721707977.204679,-1.142048711e-05
1721707985.2452343,-1.146446845e-05
1721707993.2855375,-1.1449808e-05
1721708001.326154,-1.146446845e-05
1721708009.3663726,-1.142048711e-05
1721708017.406768,-1.142048711e-05
1721708025.4470675,-1.142048711e-05
1721708033.4874609,-1.140582667e-05
1721708041.5282238,-1.146446845e-05
1721708049.5687122,-1.150844979e-05
1721708057.6093209,-1.146446845e-05
1721708065.649956,-1.139116622e-05
1721708073.690419,-1.149378934e-05
1721708081.7310984,-1.134718488e-05
1721708089.7715895,-1.153777068e-05
1721708097.812063,-1.139116622e-05
1721708105.8525867,-1.147912889e-05
1721708113.8930793,-1.146446845e-05
1721708121.9336514,-1.143514756e-05
1721708129.9742022,-1.139116622e-05
1721708138.0145347,-1.137650577e-05
1721708146.0549564,-1.162573335e-05
1721708154.0955276,-1.139116622e-05
1721708162.1359544,-1.142048711e-05
1721708170.176658,-1.136184533e-05
1721708178.2172403,-1.147912889e-05
1721708186.2573507,-1.1449808e-05
1721708194.2978659,-1.152311023e-05
1721708202.3384,-1.149378934e-05
1721708210.3790224,-1.121524087e-05
1721708218.4195895,-1.146446845e-05
1721708226.4602435,-1.149378934e-05
1721708234.5009437,-1.134718488e-05
1721708242.5412846,-1.1449808e-05
1721708250.5816286,-1.137650577e-05
1721708258.6221254,-1.153777068e-05
1721708266.6626751,-1.143514756e-05
1721708274.7030604,-1.140582667e-05
1721708282.7434742,-1.137650577e-05
1721708290.783991,-1.150844979e-05
1721708298.8244524,-1.140582667e-05
1721708306.8649163,-1.143514756e-05
1721708314.9054482,-1.136184533e-05
1721708322.9461029,-1.146446845e-05
1721708330.9865131,-1.143514756e-05
1721708339.0269537,-1.147912889e-05
1721708347.0676224,-1.143514756e-05
1721708355.1082237,-1.134718488e-05
1721708363.1488538,-1.149378934e-05
1721708371.189422,-1.159641246e-05
1721708379.2298362,-1.16110729e-05
1721708387.2702043,-1.1449808e-05
1721708395.3109138,-1.143514756e-05
1721708403.3512995,-1.137650577e-05
1721708411.3917873,-1.153777068e-05
1721708419.4322186,-1.146446845e-05
1721708427.4726918,-1.134718488e-05
1721708435.5130324,-1.159641246e-05
1721708443.553565,-1.134718488e-05
1721708451.5940323,-1.152311023e-05
1721708459.6344354,-1.146446845e-05
1721708467.6751394,-1.149378934e-05
1721708475.7153735,-1.1449808e-05
1721708483.7559588,-1.139116622e-05
1721708491.7963727,-1.134718488e-05
1721708499.8369277,-1.140582667e-05
1721708507.8774471,-1.158175201e-05
1721708515.918057,-1.133252444e-05
1721708523.9587257,-1.136184533e-05
1721708531.9993649,-1.149378934e-05
1721708540.0397263,-1.131786399e-05
1721708548.0803282,-1.134718488e-05
1721708556.1209059,-1.146446845e-05
1721708564.1613972,-1.136184533e-05
1721708572.2017817,-1.152311023e-05
1721708580.2421606,-1.142048711e-05
1721708588.2830021,-1.134718488e-05
1721708596.3234994,-1.134718488e-05
1721708604.364288,-1.146446845e-05
1721708612.404526,-1.1449808e-05
1721708620.444985,-1.156709157e-05
1721708628.4854486,-1.143514756e-05
1721708636.525925,-1.149378934e-05
1721708644.5664937,-1.142048711e-05
1721708652.6072226,-1.149378934e-05
1721708660.6474977,-1.1449808e-05
1721708668.6879795,-1.147912889e-05
1721708676.7285879,-1.140582667e-05
1721708684.7691336,-1.140582667e-05
1721708692.8096437,-1.147912889e-05
1721708700.8501048,-1.137650577e-05
1721708708.8907247,-1.149378934e-05
1721708716.9311888,-1.149378934e-05
1721708724.9715762,-1.142048711e-05
1721708733.0120296,-1.1449808e-05
1721708741.0524673,-1.142048711e-05
1721708749.0929863,-1.143514756e-05
1721708757.133526,-1.140582667e-05
1721708765.1739392,-1.150844979e-05
1721708773.2146535,-1.137650577e-05
1721708781.2552187,-1.134718488e-05
1721708789.295771,-1.146446845e-05
1721708797.3364458,-1.152311023e-05
1721708805.377114,-1.139116622e-05
1721708813.4179528,-1.136184533e-05
1721708821.4583993,-1.140582667e-05
1721708829.4989333,-1.1449808e-05
1721708837.5392601,-1.1449808e-05
1721708845.579697,-1.146446845e-05
1721708853.6201468,-1.133252444e-05
1721708861.6607137,-1.139116622e-05
1721708869.701408,-1.134718488e-05
1721708877.7419927,-1.147912889e-05
1721708885.782505,-1.142048711e-05
1721708893.8232236,-1.149378934e-05
1721708901.863613,-1.143514756e-05
1721708909.9040864,-1.136184533e-05
1721708917.9448445,-1.149378934e-05
1721708925.9852333,-1.140582667e-05
1721708934.025629,-1.153777068e-05
1721708942.0663848,-1.147912889e-05
1721708950.107004,-1.143514756e-05
1721708958.1477094,-1.139116622e-05
1721708966.1883886,-1.139116622e-05
1721708974.229071,-1.136184533e-05
1721708982.2697124,-1.127388266e-05
1721708990.3104327,-1.149378934e-05
1721708998.3510113,-1.134718488e-05
1721709006.391421,-1.143514756e-05
1721709014.4321554,-1.12885431e-05
1721709022.472482,-1.150844979e-05
1721709030.5125628,-1.1449808e-05
1721709038.5532184,-1.139116622e-05
1721709046.5936732,-1.127388266e-05
1721709054.634177,-1.137650577e-05
1721709062.6746585,-1.147912889e-05
1721709070.715299,-1.136184533e-05
1721709078.7558763,-1.140582667e-05
1721709086.796201,-1.1449808e-05
1721709094.8366814,-1.134718488e-05
1721709102.877316,-1.125922221e-05
1721709110.91787,-1.137650577e-05
1721709118.9584022,-1.156709157e-05
1721709126.9988742,-1.143514756e-05
1721709135.0397217,-1.143514756e-05
1721709143.0802934,-1.146446845e-05
1721709151.1206698,-1.1449808e-05
1721709159.1609836,-1.130320355e-05
1721709167.2014997,-1.134718488e-05
1721709175.2421205,-1.136184533e-05
1721709183.2827866,-1.146446845e-05
1721709191.323142,-1.1449808e-05
1721709199.363601,-1.147912889e-05
1721709207.4041357,-1.146446845e-05
1721709215.4444225,-1.1449808e-05
1721709223.485208,-1.140582667e-05
1721709231.5255175,-1.153777068e-05
1721709239.5658498,-1.150844979e-05
1721709247.6064062,-1.153777068e-05
1721709255.6470764,-1.134718488e-05
1721709263.6877227,-1.146446845e-05
1721709271.72831,-1.152311023e-05
1721709279.7688868,-1.137650577e-05
1721709287.809674,-1.137650577e-05
1721709295.85013,-1.137650577e-05
1721709303.8906083,-1.134718488e-05
1721709311.9311583,-1.140582667e-05
1721709319.9715998,-1.139116622e-05
1721709328.0120926,-1.147912889e-05
1721709336.0523853,-1.1449808e-05
1721709344.0930126,-1.134718488e-05
1721709352.1336026,-1.139116622e-05
1721709360.1739616,-1.143514756e-05
1721709368.2145488,-1.127388266e-05
1721709376.2551284,-1.137650577e-05
1721709384.2955303,-1.134718488e-05
1721709392.336003,-1.139116622e-05
1721709400.376658,-1.140582667e-05
1721709408.4174874,-1.146446845e-05
1721709416.4580967,-1.137650577e-05
1721709424.4987571,-1.139116622e-05
1721709432.5393772,-1.140582667e-05
1721709440.5799794,-1.133252444e-05
1721709448.620712,-1.139116622e-05
1721709456.661289,-1.140582667e-05
1721709464.7017732,-1.140582667e-05
1721709472.742192,-1.137650577e-05
1721709480.7825434,-1.131786399e-05
1721709488.8231504,-1.147912889e-05
1721709496.8637555,-1.139116622e-05
1721709504.9041142,-1.140582667e-05
1721709512.9445395,-1.140582667e-05
1721709520.9851167,-1.134718488e-05
1721709529.0257113,-1.150844979e-05
1721709537.065944,-1.1449808e-05
1721709545.106639,-1.147912889e-05
1721709553.1470795,-1.150844979e-05
1721709561.1876721,-1.142048711e-05
1721709569.2282119,-1.137650577e-05
1721709577.2687666,-1.159641246e-05
1721709585.309531,-1.146446845e-05
1721709593.3499546,-1.136184533e-05
1721709601.3903406,-1.1449808e-05
1721709609.4311655,-1.149378934e-05
1721709617.471564,-1.139116622e-05
1721709625.511987,-1.137650577e-05
1721709633.5525458,-1.136184533e-05
1721709641.5930033,-1.146446845e-05
1721709649.6335196,-1.143514756e-05
1721709657.6740596,-1.146446845e-05
1721709665.714555,-1.140582667e-05
1721709673.7549918,-1.142048711e-05
1721709681.7954392,-1.139116622e-05
1721709689.8359177,-1.142048711e-05
1721709697.876455,-1.139116622e-05
1721709705.9166179,-1.1449808e-05
1721709713.9572992,-1.146446845e-05
1721709721.997659,-1.131786399e-05
1721709730.037998,-1.1449808e-05
1721709738.078639,-1.136184533e-05
1721709746.119238,-1.140582667e-05
1721709754.159622,-1.142048711e-05
1721709762.1999843,-1.156709157e-05
1721709770.2403736,-1.150844979e-05
1721709778.2808375,-1.134718488e-05
1721709786.3214383,-1.124456176e-05
1721709794.3619955,-1.133252444e-05
1721709802.402397,-1.133252444e-05
1721709810.4428449,-1.136184533e-05
1721709818.4834166,-1.143514756e-05
1721709826.5239627,-1.146446845e-05
1721709834.564432,-1.146446845e-05
1721709842.6050797,-1.146446845e-05
1721709850.645706,-1.136184533e-05
1721709858.6862123,-1.142048711e-05
1721709866.726846,-1.143514756e-05
1721709874.7674005,-1.125922221e-05
1721709882.807686,-1.131786399e-05
1721709890.8483686,-1.125922221e-05
1721709898.8890224,-1.136184533e-05
1721709906.9295087,-1.137650577e-05
1721709914.9700584,-1.140582667e-05
1721709923.0106466,-1.139116622e-05
1721709931.0511017,-1.134718488e-05
1721709939.091374,-1.1449808e-05
1721709947.1318488,-1.146446845e-05
1721709955.1722932,-1.143514756e-05
1721709963.212476,-1.1449808e-05
1721709971.2530866,-1.136184533e-05
1721709979.2939148,-1.143514756e-05
1721709987.3345351,-1.137650577e-05
1721709995.374904,-1.142048711e-05
1721710003.4153743,-1.124456176e-05
1721710011.4557352,-1.131786399e-05
1721710019.4962008,-1.142048711e-05
1721710027.536941,-1.133252444e-05
1721710035.57755,-1.137650577e-05
1721710043.618302,-1.136184533e-05
1721710051.6588492,-1.133252444e-05
1721710059.6994379,-1.136184533e-05
1721710067.7398722,-1.143514756e-05
1721710075.7801533,-1.158175201e-05
1721710083.8205967,-1.140582667e-05
1721710091.8610685,-1.131786399e-05
1721710099.9015234,-1.143514756e-05
1721710107.942101,-1.146446845e-05
1721710115.9825747,-1.139116622e-05
1721710124.0231643,-1.146446845e-05
1721710132.0636795,-1.137650577e-05
1721710140.1041229,-1.147912889e-05
1721710148.1444054,-1.1449808e-05
1721710156.1849365,-1.143514756e-05
1721710164.2254362,-1.142048711e-05
1721710172.266003,-1.143514756e-05
1721710180.3065753,-1.143514756e-05
1721710188.3471322,-1.125922221e-05
1721710196.3876355,-1.137650577e-05
1721710204.4282377,-1.134718488e-05
1721710212.4686027,-1.142048711e-05
1721710220.5089724,-1.121524087e-05
1721710228.5493689,-1.137650577e-05
1721710236.5897946,-1.146446845e-05
1721710244.6305103,-1.133252444e-05
1721710252.6710103,-1.147912889e-05
1721710260.711425,-1.133252444e-05
1721710268.7521296,-1.133252444e-05
1721710276.7925377,-1.131786399e-05
1721710284.8329222,-1.131786399e-05
1721710292.873112,-1.1449808e-05
1721710300.9134665,-1.131786399e-05
1721710308.9538634,-1.130320355e-05
1721710316.9943426,-1.136184533e-05
1721710325.0349488,-1.137650577e-05
1721710333.075511,-1.131786399e-05
1721710341.1160545,-1.125922221e-05
1721710349.1564298,-1.130320355e-05
1721710357.1968687,-1.146446845e-05
1721710365.2373626,-1.12885431e-05
1721710373.277865,-1.140582667e-05
1721710381.3183222,-1.134718488e-05
1721710389.3588982,-1.134718488e-05
1721710397.399407,-1.115659909e-05
1721710405.4397593,-1.130320355e-05
1721710413.4801223,-1.142048711e-05
1721710421.520639,-1.136184533e-05
1721710429.5611167,-1.133252444e-05
1721710437.6017864,-1.137650577e-05
1721710445.6422374,-1.142048711e-05
1721710453.6829834,-1.139116622e-05
1721710461.7235932,-1.125922221e-05
1721710469.7640526,-1.147912889e-05
1721710477.8047826,-1.134718488e-05
1721710485.8451498,-1.1449808e-05
1721710493.8856404,-1.133252444e-05
1721710501.9262297,-1.12885431e-05
1721710509.9667814,-1.134718488e-05
1721710518.007106,-1.142048711e-05
1721710526.047378,-1.130320355e-05
1721710534.0879314,-1.127388266e-05
1721710542.128516,-1.137650577e-05
1721710550.1690204,-1.139116622e-05
1721710558.2093728,-1.150844979e-05
1721710566.2500875,-1.155243112e-05
1721710574.2906709,-1.136184533e-05
1721710582.3312266,-1.134718488e-05
1721710590.3717065,-1.159641246e-05
1721710598.4122539,-1.140582667e-05
1721710606.4526489,-1.140582667e-05
1721710614.492903,-1.131786399e-05
1721710622.5332475,-1.131786399e-05
1721710630.5737836,-1.137650577e-05
1721710638.614179,-1.122990132e-05
1721710646.6544828,-1.130320355e-05
1721710654.6949835,-1.133252444e-05
1721710662.7351553,-1.1449808e-05
1721710670.7753246,-1.130320355e-05
1721710678.8158076,-1.136184533e-05
1721710686.8562462,-1.136184533e-05
1721710694.8969028,-1.143514756e-05
1721710702.937453,-1.137650577e-05
1721710710.9777348,-1.137650577e-05
1721710719.0181086,-1.142048711e-05
1721710727.058783,-1.147912889e-05
1721710735.099367,-1.136184533e-05
1721710743.1398485,-1.150844979e-05
1721710751.1806092,-1.139116622e-05
1721710759.2210426,-1.134718488e-05
1721710767.2616334,-1.139116622e-05
1721710775.3021784,-1.140582667e-05
1721710783.3426273,-1.137650577e-05
1721710791.3829117,-1.130320355e-05
1721710799.4230328,-1.1449808e-05
1721710807.4634838,-1.133252444e-05
1721710815.504077,-1.143514756e-05
1721710823.5446556,-1.134718488e-05
1721710831.5850816,-1.134718488e-05
1721710839.6254325,-1.127388266e-05
1721710847.6658902,-1.133252444e-05
1721710855.7064583,-1.137650577e-05
1721710863.7469196,-1.127388266e-05
1721710871.7874713,-1.134718488e-05
1721710879.8279498,-1.142048711e-05
1721710887.8682861,-1.142048711e-05
1721710895.9089568,-1.139116622e-05
1721710903.949537,-1.133252444e-05
1721710911.9899113,-1.130320355e-05
1721710920.0304608,-1.134718488e-05
1721710928.0710633,-1.12885431e-05
1721710936.111531,-1.146446845e-05
1721710944.152019,-1.12885431e-05
1721710952.1926088,-1.12885431e-05
1721710960.2329695,-1.130320355e-05
1721710968.273321,-1.130320355e-05
1721710976.3137782,-1.139116622e-05
1721710984.3543878,-1.133252444e-05
1721710992.3947942,-1.121524087e-05
1721711000.4352517,-1.136184533e-05
1721711008.4759088,-1.127388266e-05
1721711016.516238,-1.142048711e-05
1721711024.5566843,-1.12885431e-05
1721711032.5973256,-1.125922221e-05
1721711040.637733,-1.131786399e-05
1721711048.6784327,-1.12885431e-05
1721711056.719149,-1.127388266e-05
1721711064.7595987,-1.122990132e-05
1721711072.800288,-1.121524087e-05
1721711080.8409834,-1.139116622e-05
1721711088.8816402,-1.146446845e-05
1721711096.9220345,-1.125922221e-05
1721711104.9627028,-1.133252444e-05
1721711113.0032043,-1.137650577e-05
1721711121.043553,-1.140582667e-05
1721711129.0839047,-1.131786399e-05
1721711137.1244662,-1.127388266e-05
1721711145.1649132,-1.12885431e-05
1721711153.2053468,-1.140582667e-05
1721711161.2459464,-1.125922221e-05
1721711169.2865214,-1.137650577e-05
